userId,rank,movieId,title,score
494,8,275,Mixed Nuts (1994),0.0
494,9,3735,Serpico (1973),0.0
494,10,6535,"Legally Blonde 2: Red, White & Blonde (2003)",0.0
495,1,90717,Tower Heist (2011),0.0
495,2,5833,Dog Soldiers (2002),0.0
495,3,107447,Wrong Cops (2013),0.0
495,4,5470,The Importance of Being Earnest (1952),0.0
495,5,2196,Knock Off (1998),0.0
495,6,6958,"Haunted Mansion, The (2003)",0.0
495,7,53435,Hostel: Part II (2007),0.0
495,8,5476,Halloween: Resurrection (Halloween 8) (2002),0.0
495,9,5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),0.0
495,10,6025,CB4 - The Movie (1993),0.0
496,1,7310,Raw Deal (1986),0.0
496,2,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",0.0
496,3,95449,Magic Mike (2012),0.0
496,4,1107,Loser (1991),0.0
496,5,103449,Passion (2012),0.0
496,6,4991,Joe Somebody (2001),0.0
496,7,4511,High Spirits (1988),0.0
496,8,116044,Christmas in Connecticut (1992),0.0
496,9,3362,Dog Day Afternoon (1975),0.0
496,10,1747,Wag the Dog (1997),0.0
497,1,105746,UnHung Hero (2013),0.0
497,2,4580,Cyborg (1989),0.0
497,3,801,Harriet the Spy (1996),0.0
497,4,34528,Junebug (2005),0.0
497,5,2524,"Towering Inferno, The (1974)",0.0
497,6,6201,Lady Jane (1986),0.0
497,7,128968,Stitch! The Movie (2003),0.0
497,8,3436,Dying Young (1991),0.0
497,9,26562,White Nights (1985),0.0
497,10,6270,Akira Kurosawa's Dreams (Dreams) (1990),0.0
498,1,36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),0.0
498,2,82459,True Grit (2010),0.0
498,3,932,"Affair to Remember, An (1957)",0.0
498,4,74685,"Crazies, The (2010)",0.0
498,5,84844,Brother 2 (Brat 2) (2000),0.0
498,6,165347,Jack Reacher: Never Go Back (2016),0.0
498,7,8782,Thunderbirds (2004),0.0
498,8,64957,"Curious Case of Benjamin Button, The (2008)",0.0
498,9,3512,Return to Me (2000),0.0
498,10,4465,"Accused, The (1988)",0.0
499,1,45668,"Lake House, The (2006)",0.0
499,2,3062,"Longest Day, The (1962)",0.0
499,3,4541,"Serpent and the Rainbow, The (1988)",0.0
499,4,74696,Last Train Home (2009),0.0
499,5,5116,Designing Woman (1957),0.0
499,6,1608,Air Force One (1997),0.0
499,7,5524,Blue Crush (2002),0.0
499,8,135787,Bruce Lee: A Warrior's Journey (2000),0.0
499,9,118702,Unbroken (2014),0.0
499,10,133365,Partisan (2015),0.0
500,1,3801,Anatomy of a Murder (1959),0.0
500,2,193609,Andrew Dice Clay: Dice Rules (1991),0.0
500,3,2983,"Ipcress File, The (1965)",0.0
500,4,4956,"Stunt Man, The (1980)",0.0
500,5,209,White Man's Burden (1995),0.0
500,6,25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",0.0
500,7,940,"Adventures of Robin Hood, The (1938)",0.0
500,8,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",0.0
500,9,86833,Bridesmaids (2011),0.0
500,10,2774,Better Than Chocolate (1999),0.0
501,1,2558,Forces of Nature (1999),0.0
501,2,4890,Shallow Hal (2001),0.0
501,3,136838,Kiss me Kismet (2006),0.0
501,4,2582,Twin Dragons (Shuang long hui) (1992),0.0
501,5,95839,"Christmas Carol, A (1999)",0.0
501,6,7041,Trapped in Paradise (1994),0.0
501,7,140110,The Intern (2015),0.0
501,8,8382,Hello Again (1987),0.0
501,9,356,Forrest Gump (1994),0.0
501,10,3263,White Men Can't Jump (1992),0.0
502,1,4243,Brigham City (2001),0.0
502,2,2122,Children of the Corn (1984),0.0
502,3,7016,Over the Top (1987),0.0
502,4,99750,"Iceman, The (2012)",0.0
502,5,142536,Burnt (2015),0.0
502,6,7487,Henry & June (1990),0.0
502,7,110350,Free to Play (2014),0.0
502,8,7340,Just One of the Guys (1985),0.0
502,9,138610,The Gallows (2015),0.0
502,10,7375,"Prince & Me, The (2004)",0.0
503,1,3418,Thelma & Louise (1991),0.0
503,2,47736,"Chump at Oxford, A (1940)",0.0
503,3,46,How to Make an American Quilt (1995),0.0
503,4,64278,"Pervert's Guide to Cinema, The (2006)",0.0
503,5,5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),0.0
503,6,501,Naked (1993),0.0
503,7,193,Showgirls (1995),0.0
503,8,48678,Feast (2005),0.0
503,9,8928,"Fearless Vampire Killers, The (1967)",0.0
503,10,6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",0.0
504,1,4037,House of Games (1987),0.0
504,2,136305,Sharknado 3: Oh Hell No! (2015),0.0
504,3,50954,It's a Boy Girl Thing (2006),0.0
504,4,84512,Girls About Town (1931),0.0
504,5,3608,Pee-wee's Big Adventure (1985),0.0
504,6,2860,Blue Streak (1999),0.0
504,7,188797,Tag (2018),0.0
504,8,139717,10 Cent Pistol (2015),0.0
504,9,25753,Greed (1924),0.0
504,10,50160,Miss Potter (2006),0.0
505,1,7132,"Night at the Opera, A (1935)",0.0
505,2,95858,For the Birds (2000),0.0
505,3,193,Showgirls (1995),0.0
505,4,57526,Untraceable (2008),0.0
505,5,4649,Wet Hot American Summer (2001),0.0
505,6,1812,Wide Awake (1998),0.0
505,7,1816,Two Girls and a Guy (1997),0.0
505,8,6542,"Cuckoo, The (Kukushka) (2002)",0.0
505,9,78574,Winter's Bone (2010),0.0
505,10,3591,Mr. Mom (1983),0.0
506,1,55620,For the Bible Tells Me So (2007),0.0
506,2,6181,"Red Badge of Courage, The (1951)",0.0
506,3,6057,Biker Boyz (2003),0.0
506,4,2698,Zone 39 (1997),0.0
506,5,26366,Harlan County U.S.A. (1976),0.0
506,6,79428,Dinner for Schmucks (2010),0.0
506,7,2066,Out of the Past (1947),0.0
506,8,25795,Dinner at Eight (1933),0.0
506,9,103384,"Lone Ranger, The (2013)",0.0
506,10,6945,My Architect: A Son's Journey (2003),0.0
507,1,31692,Uncle Nino (2003),0.0
507,2,56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",0.0
507,3,27434,Darkness (2002),0.0
507,4,70703,Christopher Columbus: The Discovery (1992),0.0
507,5,6593,Freaky Friday (2003),0.0
507,6,7894,"Duck, You Sucker (1971)",0.0
507,7,2354,"Rugrats Movie, The (1998)",0.0
507,8,6213,Tears of the Sun (2003),0.0
507,9,5585,Ernest Scared Stupid (1991),0.0
507,10,2692,Run Lola Run (Lola rennt) (1998),0.0
508,1,193573,Love Live! The School Idol Movie (2015),0.0
508,2,8981,Closer (2004),0.0
508,3,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),0.0
508,4,68650,Powder Blue (2009),0.0
508,5,4786,"Legend of Hell House, The (1973)",0.0
508,6,66198,"International, The (2009)",0.0
508,7,6440,Barton Fink (1991),0.0
508,8,130073,Cinderella (2015),0.0
508,9,8677,Flash Gordon Conquers the Universe (1940),0.0
508,10,7316,Confessions of a Teenage Drama Queen (2004),0.0
509,1,2403,First Blood (Rambo: First Blood) (1982),0.0
509,2,2342,Hard Core Logo (1996),0.0
509,3,88448,Paper Birds (Pájaros de papel) (2010),0.0
509,4,134528,Aloha (2015),0.0
509,5,89427,Shark Night 3D (2011),0.0
509,6,5630,Red Dragon (2002),0.0
509,7,104211,We're the Millers (2013),0.0
509,8,30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),0.0
509,9,170399,CHiPS (2017),0.0
509,10,103339,White House Down (2013),0.0
510,1,1635,"Ice Storm, The (1997)",0.0
510,2,955,Bringing Up Baby (1938),0.0
510,3,99114,Django Unchained (2012),0.0
510,4,96832,Holy Motors (2012),0.0
510,5,97938,Life of Pi (2012),0.0
510,6,118997,Into the Woods (2014),0.0
510,7,125,Flirting With Disaster (1996),0.0
510,8,183,Mute Witness (1994),0.0
510,9,5584,Ernest Goes to Jail (1990),0.0
510,10,2091,Return from Witch Mountain (1978),0.0
511,1,1797,Everest (1998),0.0
511,2,1821,"Object of My Affection, The (1998)",0.0
511,3,5992,"Hours, The (2002)",0.0
511,4,74696,Last Train Home (2009),0.0
511,5,1515,Volcano (1997),0.0
511,6,85020,"Mechanic, The (2011)",0.0
511,7,49917,When the Levees Broke: A Requiem in Four Acts (2006),0.0
511,8,30825,Meet the Fockers (2004),0.0
511,9,3929,"Bank Dick, The (1940)",0.0
511,10,66,Lawnmower Man 2: Beyond Cyberspace (1996),0.0
512,1,44197,Find Me Guilty (2006),0.0
512,2,7993,"Bucket Of Blood, A (1959)",0.0
512,3,8998,That's Entertainment (1974),0.0
512,4,278,Miami Rhapsody (1995),0.0
512,5,1739,3 Ninjas: High Noon On Mega Mountain (1998),0.0
512,6,58425,Heima (2007),0.0
512,7,1185,My Left Foot (1989),0.0
512,8,6720,Kuffs (1992),0.0
512,9,37380,Doom (2005),0.0
512,10,155358,Camino (2016),0.0
513,1,32598,Fever Pitch (2005),0.0
513,2,109317,Someone Marry Barry (2014),0.0
513,3,2686,"Red Violin, The (Violon rouge, Le) (1998)",0.0
513,4,3093,McCabe & Mrs. Miller (1971),0.0
513,5,52287,Meet the Robinsons (2007),0.0
513,6,5470,The Importance of Being Earnest (1952),0.0
513,7,1495,Turbo: A Power Rangers Movie (1997),0.0
513,8,133780,Güeros (2014),0.0
513,9,3841,Air America (1990),0.0
513,10,6322,Confidence (2003),0.0
514,1,91094,"Muppets, The (2011)",0.0
514,2,64969,Yes Man (2008),0.0
514,3,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",0.0
514,4,57499,Heaven and Earth (Ten to Chi to) (1990),0.0
514,5,3000,Princess Mononoke (Mononoke-hime) (1997),0.0
514,6,30892,In the Realms of the Unreal (2004),0.0
514,7,26159,Tokyo Drifter (Tôkyô nagaremono) (1966),0.0
514,8,8199,Ugetsu (Ugetsu monogatari) (1953),0.0
514,9,27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),0.0
514,10,3955,"Ladies Man, The (2000)",0.0
515,1,1653,Gattaca (1997),0.0
515,2,61123,High School Musical 2 (2007),0.0
515,3,4717,"Battle Creek Brawl (Big Brawl, The) (1980)",0.0
515,4,59947,"Protector, The (1985)",0.0
515,5,1380,Grease (1978),0.0
515,6,4478,Biloxi Blues (1988),0.0
515,7,99750,"Iceman, The (2012)",0.0
515,8,103984,"Great Beauty, The (Grande Bellezza, La) (2013)",0.0
515,9,109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),0.0
515,10,1371,Star Trek: The Motion Picture (1979),0.0
516,1,3511,Ready to Rumble (2000),0.0
516,2,6303,"Andromeda Strain, The (1971)",0.0
516,3,2876,Thumbelina (1994),0.0
516,4,8119,Crossroads (1986),0.0
516,5,55908,"Man from Earth, The (2007)",0.0
516,6,7009,Lorenzo's Oil (1992),0.0
516,7,59333,Made of Honor (2008),0.0
516,8,678,Some Folks Call It a Sling Blade (1993),0.0
516,9,177285,Sword Art Online The Movie: Ordinal Scale (2017),0.0
516,10,2605,Entrapment (1999),0.0
517,1,179813,LBJ (2017),0.0
517,2,117849,La Belle Verte (1996),0.0
517,3,122918,Guardians of the Galaxy 2 (2017),0.0
517,4,117176,The Theory of Everything (2014),0.0
517,5,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",0.0
517,6,119141,The Interview (2014),0.0
517,7,1992,Child's Play 2 (1990),0.0
517,8,4636,"Punisher, The (1989)",0.0
517,9,2465,Deadly Friend (1986),0.0
517,10,66090,Eden Lake (2008),0.0
518,1,133545,Just Before I Go (2014),0.0
518,2,4262,Scarface (1983),0.0
518,3,5288,"Atomic Cafe, The (1982)",0.0
518,4,95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),0.0
518,5,6748,"Brood, The (1979)",0.0
518,6,5012,Yentl (1983),0.0
518,7,148667,John Mulaney: The Comeback Kid (2015),0.0
518,8,113394,"Pretty One, The (2013)",0.0
518,9,442,Demolition Man (1993),0.0
518,10,806,American Buffalo (1996),0.0
519,1,70301,Obsessed (2009),0.0
519,2,26764,Captain America (1990),0.0
519,3,50842,"Boss of It All, The (Direktøren for det hele) (2006)",0.0
519,4,6884,Veronica Guerin (2003),0.0
519,5,51698,"Last Mimzy, The (2007)",0.0
519,6,4502,Ernest Saves Christmas (1988),0.0
519,7,3593,Battlefield Earth (2000),0.0
519,8,116738,DeadHeads (2011),0.0
519,9,2104,Tex (1982),0.0
519,10,2460,"Texas Chainsaw Massacre 2, The (1986)",0.0
520,1,53280,"Breed, The (2006)",0.0
520,2,80553,Howl (2010),0.0
520,3,49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),0.0
520,4,45186,Mission: Impossible III (2006),0.0
520,5,3593,Battlefield Earth (2000),0.0
520,6,90057,Take Shelter (2011),0.0
520,7,3347,Never Cry Wolf (1983),0.0
520,8,44851,Go for Zucker! (Alles auf Zucker!) (2004),0.0
520,9,7108,Crime Story (Zhong an zu) (1993),0.0
520,10,111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",0.0
521,1,143969,Er ist wieder da (2015),0.0
521,2,8458,To Each His Own (1946),0.0
521,3,108981,Nymphomaniac: Volume II (2013),0.0
521,4,43917,Eight Below (2006),0.0
521,5,635,"Family Thing, A (1996)",0.0
521,6,5212,"Octagon, The (1980)",0.0
521,7,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),0.0
521,8,5480,Stuart Little 2 (2002),0.0
521,9,175293,Gena the Crocodile (1969),0.0
521,10,31925,Royal Flash (1975),0.0
522,1,116849,Sex Ed (2014),0.0
522,2,73681,"Concert, Le (2009)",0.0
522,3,3108,"Fisher King, The (1991)",0.0
522,4,59022,Harold & Kumar Escape from Guantanamo Bay (2008),0.0
522,5,42018,Mrs. Henderson Presents (2005),0.0
522,6,38159,"Short Film About Love, A (Krótki film o milosci) (1988)",0.0
522,7,3739,Trouble in Paradise (1932),0.0
522,8,27441,Blood: The Last Vampire (2000),0.0
522,9,173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",0.0
522,10,2988,Melvin and Howard (1980),0.0
523,1,7052,Mary of Scotland (1936),0.0
523,2,61246,Hamlet 2 (2008),0.0
523,3,2082,"Mighty Ducks, The (1992)",0.0
523,4,2087,Peter Pan (1953),0.0
523,5,65682,Underworld: Rise of the Lycans (2009),0.0
523,6,803,Walking and Talking (1996),0.0
523,7,54372,Tell No One (Ne le dis à personne) (2006),0.0
523,8,26696,Lionheart (1990),0.0
523,9,3145,Cradle Will Rock (1999),0.0
523,10,2882,Jakob the Liar (1999),0.0
524,1,95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),0.0
524,2,2349,Mona Lisa (1986),0.0
524,3,27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),0.0
524,4,40815,Harry Potter and the Goblet of Fire (2005),0.0
524,5,387,"Low Down Dirty Shame, A (1994)",0.0
524,6,1009,Escape to Witch Mountain (1975),0.0
524,7,42018,Mrs. Henderson Presents (2005),0.0
524,8,44022,Ice Age 2: The Meltdown (2006),0.0
524,9,59315,Iron Man (2008),0.0
524,10,4278,Triumph of the Will (Triumph des Willens) (1934),0.0
525,1,83270,Made in Dagenham (2010),0.0
525,2,135887,Minions (2015),0.0
525,3,1393,Jerry Maguire (1996),0.0
525,4,83613,Cowboys & Aliens (2011),0.0
525,5,134528,Aloha (2015),0.0
525,6,4090,"Brave Little Toaster, The (1987)",0.0
525,7,3965,"Strange Love of Martha Ivers, The (1946)",0.0
525,8,49276,Let's Go to Prison (2006),0.0
525,9,95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),0.0
525,10,2935,"Lady Eve, The (1941)",0.0
526,1,74,Bed of Roses (1996),0.0
526,2,6534,Hulk (2003),0.0
526,3,3496,Madame Sousatzka (1988),0.0
526,4,2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),0.0
526,5,2623,Trippin' (1999),0.0
526,6,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),0.0
526,7,107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",0.0
526,8,136664,Wild Horses (2015),0.0
526,9,1321,"American Werewolf in London, An (1981)",0.0
526,10,4526,My Stepmother Is an Alien (1988),0.0
527,1,26792,Sidekicks (1992),0.0
527,2,4830,Brubaker (1980),0.0
527,3,8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",0.0
527,4,53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",0.0
527,5,160954,Nerve (2016),0.0
527,6,2930,Return with Honor (1998),0.0
527,7,6979,WarGames (1983),0.0
527,8,40581,Just Friends (2005),0.0
527,9,4615,Last Exit to Brooklyn (1989),0.0
527,10,185435,"Game Over, Man! (2018)",0.0
528,1,2633,"Mummy, The (1932)",0.0
528,2,48877,Saw III (2006),0.0
528,3,34528,Junebug (2005),0.0
528,4,3043,Meatballs 4 (1992),0.0
528,5,103235,"Best Offer, The (Migliore offerta, La) (2013)",0.0
528,6,61323,Burn After Reading (2008),0.0
528,7,5525,Mostly Martha (Bella Martha) (2001),0.0
528,8,58191,Taxi to the Dark Side (2007),0.0
528,9,84944,Rango (2011),0.0
528,10,95633,Spirit Camp (2009),0.0
529,1,32659,Tanguy (2001),0.0
529,2,108078,Chinese Puzzle (Casse-tête chinois) (2013),0.0
529,3,31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),0.0
529,4,7448,Envy (2004),0.0
529,5,136838,Kiss me Kismet (2006),0.0
529,6,88108,Monte Carlo (2011),0.0
529,7,160684,Marauders (2016),0.0
529,8,7123,Naked Lunch (1991),0.0
529,9,6238,Green Card (1990),0.0
529,10,7073,"Shot in the Dark, A (1964)",0.0
530,1,4239,Blow (2001),0.0
530,2,89343,Red State (2011),0.0
530,3,71106,Frequently Asked Questions About Time Travel (2009),0.0
530,4,6193,Poolhall Junkies (2002),0.0
530,5,6044,Blind Date (1984),0.0
530,6,291,Poison Ivy II (1996),0.0
530,7,1422,Murder at 1600 (1997),0.0
530,8,31410,"Downfall (Untergang, Der) (2004)",0.0
530,9,7846,Tremors 3: Back to Perfection (2001),0.0
530,10,34162,Wedding Crashers (2005),0.0
531,1,126482,Strange Magic (2015),0.0
531,2,3063,Poison Ivy (1992),0.0
531,3,82093,London Boulevard (2010),0.0
531,4,157130,Despite the Falling Snow (2016),0.0
531,5,2474,"Color of Money, The (1986)",0.0
531,6,26242,Duel (1971),0.0
531,7,118696,The Hobbit: The Battle of the Five Armies (2014),0.0
531,8,80969,Never Let Me Go (2010),0.0
531,9,4917,MacArthur (1977),0.0
531,10,2571,"Matrix, The (1999)",0.0
532,1,2114,"Outsiders, The (1983)",0.0
532,2,3219,Pacific Heights (1990),0.0
532,3,32587,Sin City (2005),0.0
532,4,3006,"Insider, The (1999)",0.0
532,5,95004,Superman/Doomsday (2007) ,0.0
532,6,190183,The Darkest Minds (2018),0.0
532,7,100306,Angst  (1983),0.0
532,8,2018,Bambi (1942),0.0
532,9,165639,While You Were Fighting: A Thor Mockumentary (2016),0.0
532,10,46965,Snakes on a Plane (2006),0.0
533,1,61818,"Crow, The: Wicked Prayer (2005)",0.0
533,2,8905,1492: Conquest of Paradise (1992),0.0
533,3,32906,"Ascent, The (Voskhozhdeniye) (1977)",0.0
533,4,3590,"Lords of Flatbush, The (1974)",0.0
533,5,172589,Winter in Prostokvashino (1984),0.0
533,6,8921,"Rose Tattoo, The (1955)",0.0
533,7,96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),0.0
533,8,649,Cold Fever (Á köldum klaka) (1995),0.0
533,9,8607,Tokyo Godfathers (2003),0.0
533,10,8916,Shall We Dance? (2004),0.0
534,1,3682,Magnum Force (1973),0.0
534,2,474,In the Line of Fire (1993),0.0
534,3,1936,Mrs. Miniver (1942),0.0
534,4,173925,Seven Sisters (2017),0.0
534,5,35807,"Teahouse of the August Moon, The (1956)",0.0
534,6,2732,Jules and Jim (Jules et Jim) (1961),0.0
534,7,4688,Black Robe (1991),0.0
534,8,7371,Dogville (2003),0.0
534,9,5147,Wild Strawberries (Smultronstället) (1957),0.0
534,10,140267,The Witch (2015),0.0
535,1,32234,Julia (1977),0.0
535,2,36527,Proof (2005),0.0
535,3,6934,"Matrix Revolutions, The (2003)",0.0
535,4,1975,Friday the 13th Part 2 (1981),0.0
535,5,148978,Blue Exorcist: The Movie (2012),0.0
535,6,5475,Z (1969),0.0
535,7,2919,"Year of Living Dangerously, The (1982)",0.0
535,8,7092,Anna Karenina (1935),0.0
535,9,175293,Gena the Crocodile (1969),0.0
535,10,7439,"Punisher, The (2004)",0.0
536,1,635,"Family Thing, A (1996)",0.0
536,2,108689,"I, Frankenstein (2014)",0.0
536,3,5817,Ararat (2002),0.0
536,4,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.0
536,5,176751,American Made (2017),0.0
536,6,4818,Extreme Days (2001),0.0
536,7,1082,"Candidate, The (1972)",0.0
536,8,7934,Zelig (1983),0.0
536,9,5755,Happy Birthday to Me (1981),0.0
536,10,143355,Wonder Woman (2017),0.0
537,1,4835,Coal Miner's Daughter (1980),0.0
537,2,6424,Oscar (1991),0.0
537,3,4519,"Land Before Time, The (1988)",0.0
537,4,101577,"Host, The (2013)",0.0
537,5,25752,"Freshman, The (1925)",0.0
537,6,255,"Jerky Boys, The (1995)",0.0
537,7,172,Johnny Mnemonic (1995),0.0
537,8,1488,"Devil's Own, The (1997)",0.0
537,9,184053,Battle Planet (2008),0.0
537,10,58425,Heima (2007),0.0
538,1,6460,"Trial, The (Procès, Le) (1962)",0.0
538,2,3844,Steel Magnolias (1989),0.0
538,3,109313,Chouchou (2003),0.0
538,4,98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),0.0
538,5,73881,3 Idiots (2009),0.0
538,6,115617,Big Hero 6 (2014),0.0
538,7,36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),0.0
538,8,258,"Kid in King Arthur's Court, A (1995)",0.0
538,9,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",0.0
538,10,55205,Interview (2007),0.0
539,1,4492,Critters (1986),0.0
539,2,77177,Wild China (2008),0.0
539,3,78105,Prince of Persia: The Sands of Time (2010),0.0
539,4,140816,Tangerine (2015),0.0
539,5,5922,Attila (Attila Flagello di Dio) (1982),0.0
539,6,1497,Double Team (1997),0.0
539,7,280,Murder in the First (1995),0.0
539,8,1068,Crossfire (1947),0.0
539,9,145724,Idaho Transfer (1973),0.0
539,10,34542,Grizzly Man (2005),0.0
540,1,25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),0.0
540,2,4014,Chocolat (2000),0.0
540,3,8987,Bush's Brain (2004),0.0
540,4,6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),0.0
540,5,91622,Young Adult (2011),0.0
540,6,26150,Andrei Rublev (Andrey Rublyov) (1969),0.0
540,7,27751,'Salem's Lot (2004),0.0
540,8,1354,Breaking the Waves (1996),0.0
540,9,3402,Turtle Diary (1985),0.0
540,10,40966,"Libertine, The (2004)",0.0
541,1,2928,"Razor's Edge, The (1984)",0.0
541,2,142115,The Blue Planet (2001),0.0
541,3,7012,Mr. Destiny (1990),0.0
541,4,2373,Red Sonja (1985),0.0
541,5,4441,Game of Death (1978),0.0
541,6,3987,Bounce (2000),0.0
541,7,2421,"Karate Kid, Part II, The (1986)",0.0
541,8,4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),0.0
541,9,51939,TMNT (Teenage Mutant Ninja Turtles) (2007),0.0
541,10,114818,Stretch (2014),0.0
542,1,74946,She's Out of My League (2010),0.0
542,2,142196,Cornered! (2009),0.0
542,3,26471,Eddie Murphy Delirious (1983),0.0
542,4,66427,My Name Is Bruce (2007),0.0
542,5,3400,We're Back! A Dinosaur's Story (1993),0.0
542,6,26350,"Passenger, The (Professione: reporter) (1975)",0.0
542,7,103772,"Wolverine, The (2013)",0.0
542,8,4202,Fuzz (1972),0.0
542,9,41724,Wal-Mart: The High Cost of Low Price (2005),0.0
542,10,434,Cliffhanger (1993),0.0
543,1,51167,My Father and My Son (Babam ve oglum) (2005),0.0
543,2,173941,Atomic Blonde (2017),0.0
543,3,1955,Kramer vs. Kramer (1979),0.0
543,4,1136,Monty Python and the Holy Grail (1975),0.0
543,5,2841,Stir of Echoes (1999),0.0
543,6,6912,You'll Never Get Rich (1941),0.0
543,7,49278,Déjà Vu (Deja Vu) (2006),0.0
543,8,574,Spanking the Monkey (1994),0.0
543,9,83374,"Warrior's Way, The (2010)",0.0
543,10,3638,Moonraker (1979),0.0
544,1,7326,"Reckoning, The (2004)",0.0
544,2,171867,Rough Night (2017),0.0
544,3,6559,Little Giants (1994),0.0
544,4,1017,Swiss Family Robinson (1960),0.0
544,5,147384,Doctor Who: The Runaway Bride (2007),0.0
544,6,112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",0.0
544,7,3957,Billy Jack (1971),0.0
544,8,1650,Washington Square (1997),0.0
544,9,7062,Birdman of Alcatraz (1962),0.0
544,10,180263,The Shining (1997),0.0
545,1,117368,The Madagascar Penguins in a Christmas Caper (2005),0.0
545,2,102735,Captain America (1979),0.0
545,3,4378,Sexy Beast (2000),0.0
545,4,46723,Babel (2006),0.0
545,5,63826,Splinter (2008),0.0
545,6,42191,Luxo Jr. (1986),0.0
545,7,1608,Air Force One (1997),0.0
545,8,66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",0.0
545,9,3249,"Hand That Rocks the Cradle, The (1992)",0.0
545,10,102445,Star Trek Into Darkness (2013),0.0
546,1,198,Strange Days (1995),0.0
546,2,51498,2001 Maniacs (2005),0.0
546,3,8375,"Hunting of the President, The (2004)",0.0
546,4,168248,John Wick: Chapter Two (2017),0.0
546,5,25746,"Hunchback of Notre Dame, The (1923)",0.0
546,6,31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),0.0
546,7,5296,"Sweetest Thing, The (2002)",0.0
546,8,6410,Car Wash (1976),0.0
546,9,7443,This So-Called Disaster (2003),0.0
546,10,45,To Die For (1995),0.0
547,1,125970,Halloweentown (1998),0.0
547,2,56715,Wristcutters: A Love Story (2006),0.0
547,3,6482,Dumb and Dumberer: When Harry Met Lloyd (2003),0.0
547,4,26819,Fortress (1992),0.0
547,5,74508,Persuasion (2007),0.0
547,6,70492,Winds of the Wasteland (1936),0.0
547,7,4116,Hollywood Shuffle (1987),0.0
547,8,2710,"Blair Witch Project, The (1999)",0.0
547,9,8375,"Hunting of the President, The (2004)",0.0
547,10,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",0.0
548,1,2710,"Blair Witch Project, The (1999)",0.0
548,2,75416,Generation X (1996),0.0
548,3,78034,Cemetery Junction (2010),0.0
548,4,6305,Fahrenheit 451 (1966),0.0
548,5,3357,East-West (Est-ouest) (1999),0.0
548,6,8754,"Prime of Miss Jean Brodie, The (1969)",0.0
548,7,4558,Twins (1988),0.0
548,8,59725,Sex and the City (2008),0.0
548,9,182749,Judd Apatow: The Return (2017),0.0
548,10,3500,Mr. Saturday Night (1992),0.0
549,1,174141,Belladonna of Sadness (1973),0.0
549,2,6476,Shattered (1991),0.0
549,3,141866,Green Room (2015),0.0
